data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,177,141.5,35.5,-0.05,-0.16,,,,,,,27.5,14.8,0,5,7,346,741
1980-02,202,119.3,82.7,0.39,0.31,,,,,,,28.1,16.8,0,7,9,360,612
1980-03,174,108.2,65.8,0.35,0.34,0.23,0.03,,,,,28.5,17.7,0,9,6,406,562
1980-04,59,87.2,-28.2,-1.29,-1.31,-0.3,-0.45,,,,,25.9,14.4,0,1,15,305,471
1980-05,164,54.8,109.2,0.01,-0.1,-0.55,-0.61,,,,,21.5,11.6,0,7,9,204,340
1980-06,69,46.8,22.2,-1.19,-1.17,-1.45,-1.42,-0.87,-1.02,,,18.9,6.7,0,3,10,106,319
1980-07,120,49.3,70.7,0.08,0.16,-0.6,-0.62,-0.69,-0.76,,,19.2,7.1,0,4,8,120,323
1980-08,132,62.5,69.5,0.43,0.47,-0.47,-0.38,-0.76,-0.76,,,20.6,9.5,0,6,11,163,382
1980-09,131,75.8,55.2,-0.34,-0.28,-0.08,0.07,-0.98,-0.93,,,19.7,7.7,0,5,5,120,477
1980-10,172,97.9,74.1,-0.68,-0.57,-0.46,-0.28,-0.77,-0.66,,,23.9,12.7,0,6,5,258,525
1980-11,124,110.1,13.9,-0.55,-0.37,-1.03,-0.8,-0.95,-0.76,,,25.5,14.3,0,4,8,297,586
1980-12,148,127.2,20.8,-0.16,-0.01,-0.96,-0.69,-0.72,-0.49,-1.03,-0.94,26.8,16.3,0,3,4,358,674
1981-01,161,128.1,32.9,-0.27,-0.19,-0.81,-0.57,-0.92,-0.63,-1.02,-0.91,28.3,17.5,0,7,6,400,641
1981-02,140,106.5,33.5,-0.24,-0.22,-0.56,-0.47,-1.11,-0.83,-1.25,-1.07,28.6,18,0,5,4,372,543
1981-03,126,108.4,17.6,-0.18,-0.23,-0.58,-0.57,-1.03,-0.81,-1.41,-1.23,27.3,14.8,0,5,8,342,602
1981-04,243,74.5,168.5,0.75,0.78,0.09,0.11,-0.46,-0.27,-0.84,-0.62,24.5,12.9,0,4,7,261,420
1981-05,21,61.9,-40.9,-2.25,-1.65,-0.59,-0.62,-0.86,-0.8,-1.24,-1.08,23.7,12.6,0,0,8,253,371
1981-06,122,37.9,84.1,-0.35,-0.36,-0.76,-0.8,-1.02,-0.98,-1.15,-0.95,17.6,7.2,0,7,6,90,281
1981-07,14,51.5,-37.5,-1.92,-1.53,-2.12,-1.98,-1.19,-1.21,-1.39,-1.26,18.6,6.3,0,1,16,112,347
1981-08,79,64.5,14.5,-0.25,-0.26,-1.27,-1.12,-1.27,-1.3,-1.53,-1.4,22,9,0,3,13,170,365
1981-09,111,83.5,27.5,-0.64,-0.63,-1.33,-1.12,-1.37,-1.29,-1.61,-1.52,23.7,10.8,0,3,8,218,418
1981-10,151,110,41,-0.94,-0.98,-1.09,-1,-2.1,-1.85,-1.73,-1.59,24.5,11.2,0,6,5,244,599
1981-11,298,120.5,177.5,1.1,1.14,-0.19,-0.2,-0.84,-0.75,-1.2,-1.08,26.4,14.4,0,8,3,311,655
1981-12,354,127.7,226.3,1.71,1.63,1.04,1.1,-0.03,0.06,-0.64,-0.56,26,14.8,0,10,5,322,692
1982-01,55,149.1,-94.1,-2.27,-2.01,0.98,0.94,-0.12,-0.07,-0.87,-0.84,28.3,14.6,0,2,7,355,762
1982-02,241,96.2,144.8,0.72,0.86,0.68,0.67,0.26,0.4,-0.65,-0.59,26.7,16.9,0,9,4,330,496
1982-03,71,105.7,-34.7,-1.01,-0.96,-1.02,-0.96,0.16,0.33,-0.81,-0.72,26.6,15.2,0,5,7,338,568
1982-04,66,79.8,-13.8,-1.16,-1.14,-0.64,-0.59,0.11,0.21,-1.23,-1.18,25.1,11.5,0,3,7,248,462
1982-05,138,59.1,78.9,-0.23,-0.41,-1.37,-1.53,-0.5,-0.48,-0.94,-0.85,22,9,0,5,10,170,375
1982-06,387,37,350,1.9,1.93,0.42,0.39,-0.37,-0.29,-0.29,-0.13,20.2,8.5,0,8,3,135,222
1982-07,253,49.5,203.6,1.14,1.23,1.29,1.34,0.56,0.72,0.28,0.48,22.1,8.5,0,7,8,164,319
1982-08,131,61.3,69.7,0.42,0.48,1.72,1.71,0.44,0.63,0.39,0.57,20.9,11,0,5,6,185,356
1982-09,103,77.9,25.1,-0.77,-0.66,0.47,0.61,0.5,0.65,0.38,0.58,23.9,11.4,0,3,16,230,435
1982-10,268,97.5,170.5,0.3,0.43,-0.08,0.11,0.86,0.99,0.63,0.8,22.8,12.1,0,9,4,231,570
1982-11,535,92.7,442.3,2.52,2.31,1.5,1.65,1.9,1.93,1.12,1.25,24.2,12.9,0,14,3,258,510
1982-12,101,125.3,-24.3,-0.82,-0.61,1.49,1.54,1.21,1.39,0.62,0.8,26.8,13.7,0,3,5,318,666
1983-01,151,123.4,27.6,-0.4,-0.27,1.41,1.56,0.81,1.12,0.79,1.01,27.7,16,0,6,3,366,626
1983-02,262,97.4,164.6,0.89,1,-0.12,0.02,0.99,1.24,0.87,1.08,26.8,17,0,6,7,332,501
1983-03,310,96.4,213.6,1.46,1.5,1.14,1.26,1.63,1.63,1.38,1.49,25.3,14.4,0,8,10,304,547
1983-04,265,59.5,205.5,0.91,1.06,1.5,1.58,1.88,1.84,1.69,1.67,22.9,13.7,0,7,8,249,349
1983-05,617,41.1,575.9,2.47,2.45,2.58,2.12,2.06,1.94,2.57,2.12,19.5,12.4,0,13,3,188,253
1983-06,198,35.5,162.4,0.48,0.56,2.41,2.37,2.53,2.1,2.3,2.02,15.6,7.3,0,4,8,78,233
1983-07,823,34.3,788.7,3.54,2.71,3.64,2.78,3.6,2.6,3.15,2.37,16.5,8.6,0,17,7,84,226
1983-08,51,63.5,-12.5,-0.75,-0.64,2.73,2.36,3.47,2.51,3,2.34,20.1,9,0,1,13,148,333
1983-09,278,71.1,206.9,1.21,1.34,2.86,2.5,3.35,2.62,3.32,2.47,19.2,8.2,0,5,4,122,430
1983-10,172,100.3,71.7,-0.68,-0.6,-0.08,0.12,2.9,2.49,3.23,2.57,24.1,12.8,0,5,7,262,545
1983-11,162,107.6,54.4,-0.1,0.08,0.1,0.3,1.92,1.94,2.58,2.4,24.6,13.8,0,5,5,276,597
1983-12,120,135.8,-15.8,-0.54,-0.49,-0.89,-0.68,1.81,1.83,2.66,2.43,28,16.4,0,5,5,379,685
1984-01,165,124.6,40.4,-0.21,-0.09,-0.71,-0.49,-0.55,-0.28,2.56,2.35,27.9,18.2,0,7,3,404,622
1984-02,71,115.4,-44.4,-1.23,-1.18,-1.26,-1.11,-0.7,-0.45,2.35,2.16,29.7,18.3,0,1,6,406,584
1984-03,168,90.7,77.3,0.29,0.46,-0.74,-0.63,-1.08,-0.86,2.13,1.98,26,16.3,0,4,6,346,491
1984-04,143,61,82,-0.12,-0.04,-0.62,-0.48,-0.95,-0.68,1.81,1.73,22.2,12,0,6,9,214,379
1984-05,105,51.1,53.9,-0.59,-0.66,-0.44,-0.16,-1.16,-0.97,0.84,1.1,21.9,11.4,0,4,5,214,329
1984-06,264,36.6,227.3,1.05,1.15,0,0.1,-0.55,-0.26,0.99,1.21,19.2,9,0,6,4,139,250
1984-07,122,46.4,75.6,0.1,0.22,0.13,0.27,-0.37,-0.14,-0.62,-0.27,19.8,8.4,0,6,9,138,307
1984-08,257,48,209,1.52,1.78,1.21,1.38,0.49,0.84,-0.12,0.27,17,7,0,7,10,82,344
1984-09,145,75.5,69.5,-0.16,-0.11,0.64,0.87,0.37,0.66,-0.45,-0.06,21.8,9.6,0,4,7,171,450
1984-10,107,114.2,-7.2,-1.58,-1.6,-0.04,0.14,-0.01,0.18,-0.64,-0.34,27.4,14.3,0,3,12,336,578
1984-11,262,100.7,161.3,0.82,1.03,-0.46,-0.33,0.49,0.71,-0.38,-0.12,23.5,14.6,0,11,4,271,555
1984-12,180,122.3,57.7,0.21,0.4,-0.29,0,0.2,0.47,-0.21,0.08,24.3,14,0,7,7,284,689
1985-01,70,149.9,-79.9,-1.87,-1.81,-0.23,-0.09,-0.23,0.01,-0.42,-0.2,28.6,16.4,0,2,7,388,779
1985-02,261,98.1,162.9,0.88,0.99,-0.14,-0.14,-0.46,-0.23,0.01,0.31,27.4,17.8,0,10,2,352,511
1985-03,92,97,-5,-0.65,-0.54,-0.61,-0.61,-0.6,-0.36,-0.17,0.15,26.1,16.6,0,3,5,353,533
1985-04,196,69.2,126.8,0.38,0.41,0.29,0.45,0.02,0.27,-0.03,0.31,23.2,14.5,0,7,6,266,405
1985-05,106,58.6,47.4,-0.58,-0.73,-0.57,-0.45,-0.58,-0.47,-0.03,0.31,20.5,10,0,5,8,164,405
1985-06,43,49,-6,-1.79,-1.55,-1.04,-1.05,-1.24,-1.25,-0.61,-0.32,18.9,9.2,0,1,12,150,338
1985-07,100,59.8,40.2,-0.14,-0.22,-1.3,-1.43,-0.65,-0.57,-0.63,-0.39,19.2,7.6,0,2,19,124,367
1985-08,120,64.9,55.1,0.3,0.29,-0.88,-0.91,-1.03,-1.02,-0.97,-0.84,20.4,11.3,0,3,7,184,367
1985-09,131,83.5,47.5,-0.34,-0.38,-0.27,-0.24,-0.89,-0.87,-1.03,-0.92,21.9,11.6,0,6,4,205,455
1985-10,159,116.3,42.7,-0.84,-0.96,-0.62,-0.6,-1.31,-1.33,-0.93,-0.82,25.5,13.7,0,4,5,298,623
1985-11,181,147.2,33.9,0.1,-0.14,-0.73,-0.91,-1.01,-1.08,-1.13,-1.12,28.6,16.5,3,5,12,377,724
1985-12,94,153.2,-59.2,-0.94,-1.13,-1.03,-1.38,-0.9,-1.04,-1.37,-1.38,29.6,17.5,1,4,7,422,732
1986-01,207,139.6,67.4,0.31,0.25,-0.45,-0.75,-0.8,-0.99,-0.93,-1,29.3,18.2,0,6,4,426,682
1986-02,188,97.8,90.2,0.26,0.38,-0.29,-0.41,-0.74,-0.87,-1.19,-1.22,27,17.7,0,10,5,346,517
1986-03,136,104.8,31.2,-0.06,-0.06,0.09,0.06,-0.63,-0.75,-1.08,-1.16,27,16.6,0,5,8,366,577
1986-04,269,80.7,188.3,0.94,0.94,0.5,0.57,0.07,-0.01,-0.83,-0.93,25.9,15.9,0,8,3,326,455
1986-05,335,52.7,282.3,1.19,1.25,1.07,1.13,0.62,0.63,-0.27,-0.28,22.1,12.9,0,10,4,233,351
