code_muni,en,ln,n,med
1100015,1.62,1.75,1.8,1.72
1100023,1.56,2.25,1.4,1.83
1100031,1.69,1.7,1.5,1.65
1100049,1.31,1.8,1.6,1.59
1100056,1.88,2,1.6,1.87
1100064,1.44,1.6,1.4,1.5
1100072,1.81,1.9,1.6,1.8
1100080,1.81,1.75,1.5,1.72
1100098,1.25,1.95,1.9,1.7
1100106,2.06,1.95,1.8,1.96
1100114,1.62,1.6,1.8,1.65
1100122,1.19,1.75,1.3,1.46
1100130,1.25,1.2,0.9,1.15
1100148,1.62,1.6,1.4,1.57
1100155,1.56,1.65,1.6,1.61
1100189,1.44,1.85,1.9,1.72
1100205,1.38,1.35,1.5,1.39
1100254,1.31,1.5,1.6,1.46
1100262,1.25,1.65,1.3,1.43
1100288,1.5,1.75,1.7,1.65
1100296,1.69,1.75,1.6,1.7
1100304,1.44,1.55,1.8,1.57
1100320,1.5,1.7,1.7,1.63
1100338,1.44,1.5,1.8,1.54
1100346,1.62,1.6,1.7,1.63
1100379,1.88,1.7,1.6,1.74
1100403,1.69,1.9,1.7,1.78
1100452,1.31,1.65,1.6,1.52
1100502,1.5,1.7,1.6,1.61
1100601,1.75,2.05,1.6,1.85
1100700,1.75,1.7,1.8,1.74
1100809,1.44,1.6,1.5,1.52
1100908,1.44,1.65,1.6,1.57
1100924,2.06,1.65,1.9,1.85
1100940,1.38,1.45,1.2,1.37
1101005,1.56,1.5,1.5,1.52
1101104,1.75,1.8,1.4,1.7
1101203,1.25,1.9,1.5,1.59
1101302,1.75,1.5,1.8,1.65
1101401,1.44,1.85,1.6,1.65
1101435,1.81,1.65,2.2,1.83
1101450,1.56,1.8,1.8,1.72
1101468,1.94,1.95,1.6,1.87
1101476,1.25,1.8,1.7,1.59
1101484,1.44,1.8,1.7,1.65
1101492,1.38,1.75,1.7,1.61
1101500,1.75,1.7,1.5,1.67
1101559,1.62,1.65,1.7,1.65
1101609,1.25,1.45,1.4,1.37
1101708,1.69,1.45,2,1.65
1101757,1.19,1.5,1.2,1.33
1101807,1.62,1.6,1.5,1.59
1200013,1.31,1.95,1.6,1.65
1200054,1.62,2.2,2,1.96
1200104,1.94,2.5,1.8,2.15
1200138,1.31,2,1.4,1.63
1200179,1.56,1.9,2,1.8
1200203,1.31,1.5,1.8,1.5
1200252,2,2.55,2.1,2.26
1200302,1.06,1.6,1.7,1.43
1200328,1.12,1.5,1.9,1.46
1200336,1.25,1.6,1.9,1.54
1200344,1.44,1.85,1.7,1.67
1200351,1.06,1.7,1.6,1.46
1200385,1.19,1.95,1.7,1.63
1200393,1.12,1.3,1.9,1.37
1200401,1.56,2.25,1.9,1.93
1200427,1.38,1.55,1.9,1.57
1200435,1.25,1.5,1.7,1.46
1200450,1.44,1.9,1.5,1.65
1200500,1.19,1.7,1.7,1.52
1200609,0.94,1.4,1.6,1.28
1200708,2,2.1,1.9,2.02
1200807,1.31,1.6,1.3,1.43
